Firm ID,Firm Name,GP or LP,Firm Type,Firm Country,Firm Region,ESG Status,ESG Policy Date Established,Impact Investing,ESG Status Date Established,General Policy Applied to Asset Classes,Asset class specific Policy,Asset class specific Policy 2,Asset class specific Policy 3,Socially Responsible Investment,ESG Policy URL,Additional Information,Active On Pro,Internal note date,Internal note update type,Internal note note type,Asia Investor Group on Climate Change,Asian Corporate Governance Association,Australian Council of Superannuation Investors,Carbon Disclosure Project (Formerly),Ceres,Climate Action 100+,Council of Institutional Investors,ESG Research Austrailia,Eumedion,Eurosif,FAIRR,Global Impact Investing Network,Global Real Estate Sustainability Benchmark – Infrastructure,Global Real Estate Sustainability Benchmark – Real Estate,IFC Operating Principles for Impact Management,Institutional Investors Group on Climate Change,Interfaith Center on Corporate Responsibility,International Corporate Governance Network,Invest Europe Responsible Investment Roundtable,Investor Group on Climate Change,Local Authority Pension Fund Forum,Principles for Responsible Investment (PRI),Responsible Investment Association (RIA),Responsible Investment Association Australia,Sustainability Accounting Standards Board,Task Force on Climate-related Financial Disclosures,UK Sustainable Investment and Finance Association,United Nations Environment Programme Finance Initiative,United Nations Global Compact,US SIF,ESG Sub Policies Type,ESG Sub Policies Date,ESG Sub Policies Policy Link,Sub Policy 2,Sub Policy 3,Dupes?
599,Pomona Capital,LP,Secondary Fund of Funds Manager,US,North America,No,,Unknown,,PE,N/A,,,,,,"PE, INF, PD, NR, VC",43774,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
599,Pomona Capital,GP,Secondary Fund of Funds Manager,US,North America,No,,Unknown,,PE,N/A,,,Yes - Sole focus,http://www.ikinvest.com/globalassets/puff/ik-ri-policy-2019.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
656,Aberdeen Standard Investments,LP,Private Equity Fund of Funds Manager,UK,West Europe,Yes,43040,No,,"PE, INF, PD, NR, VC",N/A,,,Yes,,"Aberdeen Standard Investments is a member of the Global Real Estate Sustainability Benchmark and the International Corporate Governance Network. It is a supporter of the Task force on Climate-related Financial Disclosures and a signatory of the Principles for Responsible Investment (PRI), which they signed on the 12th December 2017.

The firm also minimizes its exposure to controversial weapons in its investment selection processes. ","PE, INF, PD, NR, VC",43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
656,Aberdeen Standard Investments,GP,Private Equity Fund of Funds Manager,UK,West Europe,Yes,43040,Yes - Bespoke investment arm/funds,,"PE, INF, PD, NR, VC",N/A,,,No,,,PE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
766,North Sky Capital,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,Yes,,"PE, INF",N/A,,,Yes,,"North Sky Capital, as well as being a signatory for the Principles for Responsible Investment (PRI), is also a member of The Forum for Sustainable and Responsible Investment and Confluence Philanthropy. North Sky has also recently been selected as ImpactAssets 50 fund manager. In 2015, the office building where North Sky Capital resides was awarded LEED Gold certification by the U.S. Green Building Council.","PE, HF, RE, INF, PD, NR, VC",43762,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
766,North Sky Capital,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,,,"PE, INF",N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
812,Wilshire Private Markets,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,Unknown,,"PE, PD, VC",N/A,,,,,Wilshire Private Markets has shown a commitment to ESG factors as a signatory to Principles for Responsible Investment (PRI).,"PE, PD, VC",43692,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
812,Wilshire Private Markets,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,Unknown,,"PE, PD, VC",N/A,,,,https://pathwaycapital.com/wp-content/uploads/2019/06/Responsible_Investing-2.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
831,Akina,LP,Private Equity Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, PD",N/A,,,No,,,"PE, PD",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
831,Akina,GP,Private Equity Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, PD",N/A,,,,,,"PE,VC",43774,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
891,ACG Capital,LP,Private Equity Fund of Funds Manager,France,West Europe,Yes,,No,,"PE, INF, PD",N/A,,,,,ACG Capital is a signatory to the Principles for Responsible Investment (PRI).,"PE, INF, PD",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
891,ACG Capital,GP,Private Equity Fund of Funds Manager,France,West Europe,Yes,,No,,"PE, INF, PD",N/A,,,Yes - Bespoke investment arm/funds,https://www.aberdeenstandard.com/what-we-do/esg-investment,,"PE,VC",43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
963,Allianz Capital Partners,LP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,42887,No,,"PE, INF, VC",N/A,,,,http://www.allianzcapitalpartners.com/how-we-invest/sustainable-investment,,"PE, INF, NR, VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
963,Allianz Capital Partners,GP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,Yes - Bespoke investment arm/funds,,"PE, INF, VC",N/A,,,,https://www.astorg.com/lib/docs/092250-astorgesgpolicy-executed.pdf,,PE,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1220,MCH Private Equity,LP,Private Equity Fund of Funds Manager,Spain,West Europe,Yes,,No,,"PE, VC",N/A,,,,,MCH Private Equity is a signatory to the Principles for Responsible Investment (PRI).,"PE, VC",43720,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1220,MCH Private Equity,GP,Private Equity Fund of Funds Manager,Spain,West Europe,Yes,,,,"PE, VC",N/A,,,,http://www.northleafcapital.com/sites/default/files/assets/pdf/northleaf_responsible_investment_policy.pdf,,"PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1291,Siemens Financial Services,LP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,PE,N/A,,,No,,,PE,43724,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1291,Siemens Financial Services,GP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,PE,N/A,,,Yes - Bespoke investment arm/funds,https://www.tpg.com/sites/default/files/2019-05/2019%20GES%20Report.pdf,"TPG’s ESG policy can be found on pages 4-7 of its 2019 Annual GES Report.

In 2016, through TPG's global growth equity and middle market buyout platform TPG Growth, in partnership with Elevar Equity and The Bridgespan Group formed the Rise Fund to achieve social and environmental impact.","PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1314,Commonfund Capital,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,No,,"PE, PD, VC",N/A,,,Yes,,"Commonfund Capital is a signatory to Principles for Responsible Investment (PRI). It incorporates ESG in its external manager selection and monitoring process when investing in listed equity, fixed income, private equity and fund of hedge funds investments. Commonfund Capital does not incorporate ESG into its infrastructure investments.","PE, INF, PD, NR, VC",43717,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1314,Commonfund Capital,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,,,"PE, PD, VC",N/A,,,No,,"Riverside Company states on its website it considers ESG criteria on any investment, but there is no evidence it has drawn up a policy document.","PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1335,Idinvest Partners,LP,Private Equity Firm (Investor),France,West Europe,Yes,40909,No,42736,"PE, PD, VC",N/A,,,,https://www.idinvest.com/pdf/Idinvest_Responsible_Private_Equity_Policy.pdf,"Idinvest Partners is a signatory of Principles for Responsible Investment (PRI) and a member of AFIC (Association Française des
Investisseurs pour la Croissance).","PE, PD, VC",43714,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Equal Opportunities & Diversity,Equal Opportunities & Diversity,Equal Opportunities & Diversity,Equal Opportunities & Diversity,Equal Opportunities & Diversity,2
1335,Idinvest Partners,GP,Private Equity Firm (Investor),France,West Europe,Yes,,,,"PE, PD, VC",N/A,,,,https://www.unisoncap.com/en/policies/Policy-ESG.html,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Equal Opportunities & Diversity,0,https://www.idinvest.com/pdf/Idinvest_Responsible_Private_Equity_Policy.pdf,0,0,2
1336,Bank Gutmann Group,LP,Private Equity Fund of Funds Manager,Austria,West Europe,Yes,,No,,"PE, PD",N/A,,,Yes,,"Corporate social responsibility is a core principle for Bank Gutmann  Group, expressed through its active engagement in various projects since 2002.","PE, PD",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1336,Bank Gutmann Group,GP,Private Equity Fund of Funds Manager,Austria,West Europe,Yes,,No,,"PE, PD",N/A,,,,,,"PE,VC",43762,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1341,Capvent,LP,Private Equity Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, HF, RE, PD",N/A,,,,,,"PE, HF, RE, PD",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1341,Capvent,GP,Private Equity Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, HF, RE, PD",N/A,,,,,,"PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1345,Fondinvest Capital,LP,Private Equity Fund of Funds Manager,France,West Europe,Yes,40429,No,,PE,N/A,,,No,,"Fondinvest Capital is a signatory to the Principles for Responsible Investment (PRI).
","PE, HF, RE, PD",43714,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1345,Fondinvest Capital,GP,Private Equity Fund of Funds Manager,France,West Europe,Yes,,,,PE,N/A,,,No,,,"PE,PD",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1346,Golding Capital Partners,LP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, INF, PD, NR",N/A,,,,https://www.goldingcapital.com/fileadmin/downloads/responsibility/20190531Golding_-_ESG_policy_en.pdf,,"PE, HF, PD, VC",43742,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1346,Golding Capital Partners,GP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, INF, PD, NR",N/A,,,,http://www.eagletree.com/responsible-investment-policy/,,PE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1355,AlpInvest Partners,LP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,No,,"PE, INF, PD, NR, VC",N/A,,,Yes,,AlpInvest Partners is a signatory to the Principles for Responsible Investment (PRI). ,"PE, INF, PD, NR, VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1355,AlpInvest Partners,GP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,,,"PE, INF, PD, NR, VC",N/A,,,,,,"PE,VC",43692,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1357,Greenspring Associates,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,Yes,,"PE, VC",N/A,,,Yes,,"Greenspring Associates has shown a commitment to the ESG Ethos as a signatory member of the UN Principles for Responsible Investment (PRI).
Moreover, the firm has committed a portion of its investment strategy to impact investments, as outlined on its website. ","PE, VC",43732,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1357,Greenspring Associates,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,Yes - Bespoke investment arm/funds,,"PE, VC",N/A,,,No,,,"PE,NR,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1360,Partners Group,LP,Private Equity Fund of Funds Manager,Switzerland,West Europe,Yes,,No,43543,"PE, PD, VC",N/A,,,,https://www.partnersgroup.com/fileadmin/user_upload/Documents/ESG_and_Corporate_Responsibility_PDFs/Partners_Group_Responsible_Investment_Policy.pdf,"Partners Group incorporate ESG via its parent company Partners Group. It is a signatory of the Principles for Responsible Investment (PRI) which incorporates ESG across fixed income, listed equities, private equity, property and infrastructure investments.","PE, PD, VC",43700,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1360,Partners Group,GP,Private Equity Fund of Funds Manager,Switzerland,West Europe,Yes,,Yes - Bespoke investment arm/funds,,"PE, PD, VC",N/A,,,,https://www.zouk.com/images/pdf/responsible%20-investment-policy-vf.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1361,Robeco Private Equity,LP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,No,,"PE, INF, PD, NR, VC",N/A,,,Yes,https://www.robeco.com/docm/docu-robeco-stewardship-policy.pdf,"Robeco Private Equity incorporates ESG in its fixed income, listed equity and private equity investments.","PE, INF, PD, NR, VC",43689,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,2
1361,Robeco Private Equity,GP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,Yes - Sole focus,,"PE, INF, PD, NR, VC",N/A,,,No,,,"PE,VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Modern Slavery & Human Trafficking,0,https://www.robeco.com/docm/docu-exclusion-policy-and-list.pdf,Equal Opportunities & Diversity,0,2
1362,CFH - Sachsen LB Corporate Finance Holding,LP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,"PE, RE, INF, PD",N/A,,,No,,,"PE, RE, INF, PD",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1362,CFH - Sachsen LB Corporate Finance Holding,GP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,"PE, RE, INF, PD",N/A,,,,https://www.capman.com/wp-content/uploads/2018/11/CapMan-Responsible-Investment-Statement-040417.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1363,SEB Asset Management,LP,Listed Fund of Funds Manager,Sweden,Nordic,Yes,,No,,"PE, PD, VC",N/A,,,Yes,,"SEB Asset Management is a signatory to the Principles for Responsible Investment (PRI), a member of Ceres and a supporter of the Task Force on Climate-related Financial Disclosures.","PE, PD, VC",43726,Partial Update,Web Research,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1363,SEB Asset Management,GP,Listed Fund of Funds Manager,Sweden,Nordic,Yes,,Yes - Bespoke investment arm/funds,,"PE, PD, VC",N/A,,,No,https://gresb.com,"Heitman does not publicly disclose an ESG policy, but has shown a commitment to incorporating ESG factors into its investment due diligence as a member of Global Real Estate Sustainability Benchmark – Real Estate.",RE,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1368,Unigestion,LP,Private Equity Fund of Funds Manager,Switzerland,West Europe,Yes,37987,No,,"PE, INF, PD, NR",N/A,,,,https://www.unigestion.com/wp-content/uploads/2019/06/Unigestion-Responsible-Investment-Policy-June2019.pdf,"In addition to being a signatory of the Principles for Responsible Investment (PRI), Unigestion has shown a commitment to ESG factors as a member to Swiss Sustainable Finance. ","PE, INF, PD, NR, VC",43698,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1368,Unigestion,GP,Private Equity Fund of Funds Manager,Switzerland,West Europe,Yes,,,43617,"PE, INF, PD, NR",N/A,,,No,,"EnCap Investments states on its website ESG factors are incorporated into its investment decisions, but does not offer an ESG policy.","PE,NR,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1369,VenCap International,LP,Private Equity Fund of Funds Manager,UK,West Europe,No,,No,,"PE, VC",N/A,,,No,,,"PE, VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1369,VenCap International,GP,Private Equity Fund of Funds Manager,UK,West Europe,No,,No,,"PE, VC",N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1372,Kensington,LP,Private Equity Fund of Funds Manager,Canada,North America,No,,No,,"PE, INF, NR, VC",N/A,,,No,,,"PE, INF, NR, VC",43724,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1372,Kensington,GP,Private Equity Fund of Funds Manager,Canada,North America,No,,No,,"PE, INF, NR, VC",N/A,,,,https://www.clny.com/images/clny2018esgpolicy.pdf,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1419,HSBC Germany,LP,Infrastructure Fund of Funds Manager,Germany,West Europe,Yes,,No,,"RE, INF",N/A,,,,https://www.global.assetmanagement.hsbc.com/about-us/responsible-investing,," RE, INF",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1419,HSBC Germany,GP,Infrastructure Fund of Funds Manager,Germany,West Europe,Yes,,No,,"RE, INF",N/A,,,,http://alphapef.com/public/our-strategy/alpha-esg-investment-policy.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1425,Infinity Capital Partners,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1425,Infinity Capital Partners,GP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,https://www.towerbrook.com/wp-content/uploads/2019/05/TowerBrook_Responsible_Ownership-2018.pdf,,"PE,PD",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1733,WealthCap Kapitalverwaltungsgesellschaft,LP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, RE, INF",N/A,,,Yes,,"WealthCap Kapitalverwaltungsgesellschaft has shown a commitment to the ESG Ethos, through its investments in private equity, real estate, and infrastructure. ","PE, RE, INF",43783,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1733,WealthCap Kapitalverwaltungsgesellschaft,GP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, RE, INF",N/A,,,,https://www.goldingcapital.com/en/responsibility/responsible-investments,,"PE,PD,VC",43742,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1745,Kagiso Tiso Holdings,LP,Private Equity Firm,South Africa,Sub-Saharan Africa,No,,No,,PE,N/A,,,No,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1745,Kagiso Tiso Holdings,GP,Private Equity Firm,South Africa,Sub-Saharan Africa,No,,No,,PE,N/A,,,,http://www.alpinvest.com/responsible-investment,,"PE,VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1759,RCP Advisors,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,No,,PE,N/A,,,Yes,https://www.rcpadvisors.com/esg,,PE,43738,Partial Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1759,RCP Advisors,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,No,,PE,N/A,,,Yes - Bespoke investment arm/funds,,,"PE,VC",43732,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1867,VCM,LP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,PE,N/A,,,,,,PE,43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1867,VCM,GP,Private Equity Fund of Funds Manager,Germany,West Europe,No,,No,,PE,N/A,,,No,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1870,ATP Private Equity Partners,LP,Private Equity Fund of Funds Manager,Denmark,Nordic,Yes,,No,43447,"PE, RE, INF, PD, NR",N/A,,,Yes,https://www.atp.dk/sites/default/files/atpdk_policy_uk.pdf,"ATP Group is the parent company of ATP Private Equity Partners. ATP Group is a signatory of the Principles for Responsible Investment (PRI) which focuses on listed equity, fixed income, private equity, forestry, infrastructure, and real estate.

The ATP Group responsibility report 2018 mentions ESG integration with ATP Private Equity Partners shown on page 39. ATP group is also a member of DANSIF.",PE,43712,Partial Update,Web Research,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2
1870,ATP Private Equity Partners,GP,Private Equity Fund of Funds Manager,Denmark,Nordic,Yes,,No,43447,"PE, RE, INF, PD, NR",N/A,,,,https://www.activacapital.com/en/esg-commitment/esg-policy,,"PE,VC",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2
1878,747 Capital,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,Unknown,,PE,N/A,,,,,,"PE, PD, VC",43754,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1878,747 Capital,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,Unknown,,PE,N/A,,,,https://www.brookfield.com/about-us/responsibility,"Brookfield Property Group does not publicly disclose an ESG policy, but does cover its ESG activity in 'Responsibility'section of its website.",RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1879,AA Capital Partners,LP,Private Equity Fund of Funds Manager,US,North America,No,,No,,PE,N/A,,,No,,,PE,43739,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1879,AA Capital Partners,GP,Private Equity Fund of Funds Manager,US,North America,No,,No,,PE,N/A,,,,https://www.global.assetmanagement.hsbc.com/about-us/responsible-investing,,INF,43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
